ecotype,treat,gen,trait,Estimate,Std.Error,df,tvalue,Pvalue
Tri-0,Drought,F4,fruit,20.9369932512456,50.1463870393448,76.9999999987999,0.417517482063433,0.677461850283642
aaCol-0,Salt1,F1,fruit,72.3698616731691,63.7163817149091,60.0808255010423,1.13581248221186,0.260545597158537
Abd-0,Salt1,F1,fruit,55.7107245151107,63.8353975574763,59.6583627645992,0.872724642545693,0.386312320735276
Ang-0,Salt1,F1,fruit,10.0334302480103,67.5027819743068,61.3092866442379,0.148637285080033,0.882327667342771
Dja-1,Salt1,F1,fruit,4.20621825508092,69.2067079198071,61.4427978505923,0.0607776093027695,0.951733586319865
Sap-0,Salt1,F1,fruit,53.6779574991164,91.2472222757871,61.1620744303715,0.588269496433319,0.558517529641744
Tol-0,Salt1,F1,fruit,5.6381073492123,64.0719317840454,59.1484241162083,0.0879965250340126,0.930176692302374
TRE-1,Salt1,F1,fruit,20.1820679338661,63.6761461742341,56.3086733261707,0.316948640054987,0.752454740091887
aaCol-0,Salt1,F2,fruit,-43.9138594628131,58.951799565628,81.0000000007113,-0.744911262868678,0.458481291025497
Abd-0,Salt1,F2,fruit,47.0925489864102,61.5498394214908,81.0000000004871,0.765112458928159,0.446428124664591
Ang-0,Salt1,F2,fruit,90.9042379964983,57.7650065290289,81.0000000003571,1.57369043056917,0.119457136150367
Dja-1,Salt1,F2,fruit,-74.7811069659675,60.8117135254414,81.0000000001766,-1.22971550431122,0.222363572206316
Fei-0,Salt1,F2,fruit,78.6425822421009,61.0472621152803,80.9999999997442,1.28822455777941,0.20133562515187
Ler-0,Salt1,F2,fruit,-49.2814459484572,59.9139364898875,81.0000000002345,-0.822537273223153,0.413186068722421
Sap-0,Salt1,F2,fruit,65.4984494859308,61.2726261621979,81.0000000002795,1.06896755677726,0.288259610845281
Tol-0,Salt1,F2,fruit,57.3522787997265,60.2259151217687,81.0000000003117,0.952285717597946,0.343785177597736
TRE-1,Salt1,F2,fruit,49.9891437105683,62.2967577720254,81.0000000001349,0.802435720547501,0.424649087853633
Tri-0,Salt1,F2,fruit,82.1265239905822,60.9946751354755,81.0000000000328,1.34645399468348,0.181911929540927
aaCol-0,Salt1,F3,fruit,-81.2396914291186,53.844835496697,81.0278240193364,-1.50877406681096,0.135246075572895
Abd-0,Salt1,F3,fruit,-16.9367953650435,55.0856337166228,80.5065425605405,-0.307463021160318,0.759284941597881
Ang-0,Salt1,F3,fruit,-32.2348248879738,52.5140857827621,79.4419674709903,-0.613831973031414,0.541080141326832
Dja-1,Salt1,F3,fruit,-82.2217522888601,55.5359297379478,77.8382308400656,-1.48051455475459,0.142772472489746
Fei-0,Salt1,F3,fruit,-37.733881428906,54.1306252168552,74.2823248331227,-0.697089333029843,0.487922842081769
Ler-0,Salt1,F3,fruit,-26.4722699906738,55.6703846503252,81.8974492077417,-0.475518000404532,0.635683697034536
Sap-0,Salt1,F3,fruit,72.5509878306572,56.2810990407491,80.2904615585331,1.28908264172539,0.201070935270367
Tol-0,Salt1,F3,fruit,-50.8858743843746,54.1944429921631,78.5566310855887,-0.938950039429929,0.350634479113942
TRE-1,Salt1,F3,fruit,-40.3714741342554,59.2598472636785,79.1741408226992,-0.681261866143889,0.497693630588694
Tri-0,Salt1,F3,fruit,-21.5519462062815,54.7572961994415,78.0484402166997,-0.393590401684248,0.694956644852516
aaCol-0,Salt1,F4,fruit,-29.450166578834,66.7352600667642,76.0000000003469,-0.441298446269199,0.660249902833532
Abd-0,Salt1,F4,fruit,60.8612851626855,80.4256370753574,76.0000000001176,0.756739857785143,0.451545311518837
Ang-0,Salt1,F4,fruit,-108.390089285315,61.7544369272425,76.0000000002842,-1.75517897463817,0.0832584578074079
Dja-1,Salt1,F4,fruit,128.265008727095,58.9277060581216,76.000000000069,2.17665029418563,0.0326124423130672
Fei-0,Salt1,F4,fruit,52.9116245452553,61.0538135075286,76.0000000002801,0.866639141856893,0.388867643207479
Ler-0,Salt1,F4,fruit,44.0463066532381,67.5700932520082,75.9999999999065,0.651860971820237,0.516457408638384
Sap-0,Salt1,F4,fruit,-17.4398646113685,61.1746683231072,76.0000000006221,-0.285083108571281,0.77635592007574
Tol-0,Salt1,F4,fruit,16.5269600013361,60.3407564202462,76.0000000000197,0.273893815421093,0.784909255237584
TRE-1,Salt1,F4,fruit,-132.854328083962,63.0939298345911,76.0000000003228,-2.10565942606931,0.0385369076547486
Tri-0,Salt1,F4,fruit,18.0314326472869,60.3300396064674,76.000000000629,0.298879841036172,0.765847461868486
aaCol-0,Salt2,F1,fruit,72.2399846497342,71.5790109185898,38.4227306588261,1.00923418363375,0.319176035951127
Fei-0,Salt2,F1,fruit,-77.8483367436933,65.5690426847897,32.6763463755889,-1.18727273658598,0.243679603601791
aaCol-0,Salt2,F2,fruit,-115.749696956724,69.2676361438209,64.0000000011431,-1.67105019603082,0.0995952296637327
Ang-0,Salt2,F2,fruit,51.465273902951,66.9296795346745,64.0000000004894,0.768945470242214,0.444754161993899
Fei-0,Salt2,F2,fruit,-35.1191446125795,63.9153643082156,64.0000000008234,-0.549463262748943,0.584599828056036
Sap-0,Salt2,F2,fruit,92.7210694456208,71.8141357240015,64.0000000006502,1.29112560515898,0.201304297974878
Tol-0,Salt2,F2,fruit,34.0658434097329,64.46579232953,64.0000000005453,0.528432866156339,0.599026668000985
TRE-1,Salt2,F2,fruit,98.4047977526402,69.1293256577927,64.0000000006261,1.42348846623745,0.159451567094242
Tri-0,Salt2,F2,fruit,169.568312527065,61.4937432553819,64.0000000003459,2.75748886879193,0.00758246655770619
aaCol-0,Salt2,F3,fruit,81.0549836193402,63.0304527537458,66.9999999994778,1.28596543540651,0.202881702253316
Ang-0,Salt2,F3,fruit,-122.257912080247,65.7337808706065,66.9999999995581,-1.85989472172468,0.0672908953647039
Fei-0,Salt2,F3,fruit,58.0383315370291,67.5747960942397,66.9999999995732,0.858875422370332,0.39347168085914
Sap-0,Salt2,F3,fruit,111.454618493029,66.6919652217392,66.9999999987968,1.67118509887153,0.0993500833259508
Tol-0,Salt2,F3,fruit,31.9007495342042,63.642739887959,66.9999999992882,0.501247268586558,0.617840066870798
TRE-1,Salt2,F3,fruit,151.3685912222,65.0308680958637,66.9999999996626,2.32764217446803,0.0229602015805683
Tri-0,Salt2,F3,fruit,1.89255165485755,64.9728971807889,66.9999999991524,0.0291283248396861,0.976848837532935
aaCol-0,Salt2,F4,fruit,-4.91546157392468,61.4430390308118,63.9011706170711,-0.0800003003018735,0.93648703624525
Ang-0,Salt2,F4,fruit,-67.9298797352055,58.1128629251894,63.6831400479926,-1.16893018715416,0.246788733293515
Fei-0,Salt2,F4,fruit,3.54243980748083,58.5531686949774,64.6063072682823,0.0604995406129864,0.951944544270724
Sap-0,Salt2,F4,fruit,-79.1267410007763,61.6894417936489,62.4587339900581,-1.28266261940666,0.204350059834807
Tol-0,Salt2,F4,fruit,62.9969026373965,56.6694769127976,63.3922888558133,1.11165491670826,0.270484873924221
TRE-1,Salt2,F4,fruit,29.2480376975569,59.7262130641139,61.6027631672554,0.489701861160361,0.626084270879194
Tri-0,Salt2,F4,fruit,3.26107503419019,57.224143716586,63.2218700577304,0.0569877471708674,0.954734684908438
Abd-0,Cd1,F1,fruit,-115.334859694489,68.3689792182137,59.9772283919877,-1.68694722392117,0.0968085614819301
Ang-0,Cd1,F1,fruit,-51.4702144645765,68.715164560234,61.0029951296424,-0.74903720007043,0.456713409994015
Dja-1,Cd1,F1,fruit,86.8988652380536,69.1478206175468,61.425263822792,1.25671155593879,0.213616183030022
Fei-0,Cd1,F1,fruit,-115.606127690859,65.5127068815064,62.1469778501304,-1.76463671238554,0.0825384837527351
Ler-0,Cd1,F1,fruit,-76.0062121122131,80.5351217776584,62.9185007700332,-0.943764787766153,0.348899881893982
Tol-0,Cd1,F1,fruit,29.7342660900277,71.168159526647,62.8572830348857,0.417802937265709,0.677515013841184
TRE-1,Cd1,F1,fruit,34.2698369199964,59.5043633249088,56.8987622215177,0.575921411558921,0.566939368378488
Tri-0,Cd1,F1,fruit,-12.6765341548644,63.7287541095849,61.2785119838099,-0.198913886392106,0.842988624825544
aaCol-0,Cd1,F2,fruit,-84.6615622177265,59.0589806782551,78.9999999988929,-1.43350869326632,0.155658555560931
Abd-0,Cd1,F2,fruit,59.7659700755066,66.0353208887012,78.9999999982265,0.905060644382099,0.368185203259393
Ang-0,Cd1,F2,fruit,55.2627736802303,64.5711627772627,78.999999998887,0.855842938292104,0.394673057620417
Dja-1,Cd1,F2,fruit,-51.4380221969839,62.2438030702509,78.9999999981251,-0.826395876532943,0.411068514426629
Fei-0,Cd1,F2,fruit,4.41576516856676,60.8367187158442,78.9999999983404,0.0725838812772249,0.942320709037829
Ler-0,Cd1,F2,fruit,-58.1608829845887,67.505249480498,78.9999999987126,-0.861575706069958,0.391528679450323
Sap-0,Cd1,F2,fruit,-88.1331072691815,62.6664233222256,78.9999999985705,-1.40638483252839,0.163531358069973
Tol-0,Cd1,F2,fruit,-31.900192513542,61.631325904501,78.9999999983802,-0.51759705061306,0.606185822137989
TRE-1,Cd1,F2,fruit,-5.99465339551467,62.8495820960852,78.9999999987877,-0.0953809587206159,0.924253769000713
Tri-0,Cd1,F2,fruit,43.3016741026086,60.4180437748582,78.9999999984322,0.716701028321406,0.475672133960292
aaCol-0,Cd1,F3,fruit,-56.9360261120502,57.8294629636358,80.1503281943517,-0.984550490255333,0.327807693058731
Abd-0,Cd1,F3,fruit,11.8180421684379,60.0624782361534,78.8480341956205,0.196762479929179,0.844519706971294
Ang-0,Cd1,F3,fruit,61.5732390758501,57.9016819805345,77.1860711279391,1.06341019759236,0.290911626129609
Dja-1,Cd1,F3,fruit,-68.8899964355406,63.834243578394,78.4532848975482,-1.07920126524156,0.283804805954239
Fei-0,Cd1,F3,fruit,-4.19651284496023,60.509685761279,76.7151618098331,-0.0693527456334213,0.944889301416319
Ler-0,Cd1,F3,fruit,-8.89466151112856,64.3970313226332,80.9319714986377,-0.138122229059997,0.890486899764137
Sap-0,Cd1,F3,fruit,179.364946572225,58.1881601342887,78.5028349676986,3.08249901970229,0.0028315997747233
Tol-0,Cd1,F3,fruit,30.9603930576208,57.4678831780033,77.6221889577003,0.538742534882012,0.591606271173624
TRE-1,Cd1,F3,fruit,11.5905063828457,57.419328584051,72.9358752880339,0.201857225931847,0.840590296275445
Tri-0,Cd1,F3,fruit,83.0818160083,60.8108583562302,78.5310590076791,1.36623323949165,0.175765306910659
aaCol-0,Cd1,F4,fruit,53.2386987105001,64.1547583781689,76.8668583352775,0.829848012156438,0.409194578559562
Abd-0,Cd1,F4,fruit,-46.3094357354466,75.0904191853492,77.5501020816448,-0.616715637465531,0.53922863793644
Ang-0,Cd1,F4,fruit,-70.8700666808932,56.1980405987902,76.6846798880221,-1.26107718215391,0.211104150595492
Dja-1,Cd1,F4,fruit,89.0625369885044,57.7342395438722,76.8233226443363,1.54262942912456,0.127030123568896
Fei-0,Cd1,F4,fruit,100.664070870685,57.8444682603066,76.8580699228271,1.7402540622845,0.0858168940080602
Ler-0,Cd1,F4,fruit,54.8360398590949,62.5472428066826,77.9316222850968,0.876713942908386,0.38333658217368
Sap-0,Cd1,F4,fruit,-109.830490013007,57.9461324785037,76.2526476407655,-1.89538948183903,0.0618306270157338
Tol-0,Cd1,F4,fruit,-44.6650566297284,57.8522462915194,77.1459194950324,-0.772053973577097,0.44244116182475
TRE-1,Cd1,F4,fruit,-155.390924876838,57.4264927201306,77.1228056310196,-2.7059100689666,0.0083816215583665
Tri-0,Cd1,F4,fruit,-45.4110358528181,61.9640679708829,75.7893841637276,-0.732860790775662,0.465903980161971
aaCol-0,Cd2,F1,fruit,68.7040740019769,54.7058552321573,55.3229154715616,1.25588154522793,0.214437022707265
Abd-0,Cd2,F1,fruit,-59.2871947802915,57.9494919299927,53.7632971338076,-1.02308394440998,0.310849699116839
Ang-0,Cd2,F1,fruit,-3.62363141906569,53.5308170943101,53.7996708540177,-0.0676924361659119,0.946281424746306
Fei-0,Cd2,F1,fruit,-162.031153418811,52.3831433751559,51.7464180313778,-3.09319263753192,0.00318920207638419
Ler-0,Cd2,F1,fruit,-83.5064440102223,52.4012118055534,57.6051483358522,-1.5935975740426,0.116498986098323
Tol-0,Cd2,F1,fruit,17.8197995724637,64.3015914199479,52.4431123504909,0.277128437709794,0.782770941239937
TRE-1,Cd2,F1,fruit,-37.9394359904465,55.2402763431533,52.2588435192212,-0.686807498115436,0.495240554748151
aaCol-0,Cd2,F2,fruit,-28.7312244912539,58.2290913393073,71.99999999963,-0.493417015969457,0.623219677384443
Abd-0,Cd2,F2,fruit,93.0043368296846,63.2343955685569,71.9999999996371,1.47078715615858,0.145705694445024
Ang-0,Cd2,F2,fruit,123.354745516148,65.5991479376385,71.9999999993604,1.88043213051203,0.0640940457583781
Dja-1,Cd2,F2,fruit,-34.9098218199854,63.0856404208079,71.9999999998473,-0.553371917715697,0.581723090870875
Fei-0,Cd2,F2,fruit,47.1736848595884,58.0147685883312,72.0000000003926,0.813132345564103,0.418822944152746
Ler-0,Cd2,F2,fruit,-99.9222572010814,64.2135630493022,72.000000000104,-1.55609270777207,0.124071017424494
Tol-0,Cd2,F2,fruit,25.0752051791085,57.4026212246191,72.0000000000879,0.436830316179954,0.66354170907876
TRE-1,Cd2,F2,fruit,42.8390096468095,65.062309590634,71.999999999997,0.658430509404732,0.512361542509797
Tri-0,Cd2,F2,fruit,114.225071540303,65.1329632074392,71.9999999993514,1.75372140181174,0.08373382614577
aaCol-0,Cd2,F3,fruit,51.781863549557,58.4505786141017,76.1575427861412,0.885908485037035,0.378455659844981
Abd-0,Cd2,F3,fruit,129.134314616033,55.3732473664154,75.5702847789786,2.33207046286317,0.0223628066389758
Ang-0,Cd2,F3,fruit,-38.3013130572315,57.1775017931502,74.3105255506861,-0.669866850702805,0.505018936227904
Dja-1,Cd2,F3,fruit,-138.961926085916,59.871280389199,75.6845374730511,-2.32101142956323,0.0229809861560323
Fei-0,Cd2,F3,fruit,47.9232115337307,56.2925861491139,73.2852213110886,0.851323678872855,0.39736282073123
Ler-0,Cd2,F3,fruit,81.0291242376495,58.6075233600425,77.4788161561771,1.38257205887826,0.170768385988353
Tol-0,Cd2,F3,fruit,59.6284202591748,53.082463551579,73.9138172589664,1.12331674661699,0.264938349579033
TRE-1,Cd2,F3,fruit,-1.03342840055135,59.9519746850911,75.7127871626892,-0.0172376040318877,0.986292407259015
Tri-0,Cd2,F3,fruit,4.78787649104676,54.5638039988933,73.1684631066247,0.0877482165859232,0.930316510746536
aaCol-0,Cd2,F4,fruit,83.7425768553995,59.687373756845,72.9999999992986,1.40301996191943,0.164849949112408
Abd-0,Cd2,F4,fruit,2.49521067414526,66.3888094801206,72.9999999995194,0.0375848082483302,0.970121313730368
Ang-0,Cd2,F4,fruit,-33.8611759743118,52.9046376552657,72.9999999993224,-0.640041733107712,0.524149269419138
Dja-1,Cd2,F4,fruit,12.9692941028041,53.7486212862932,72.9999999987528,0.241295381954503,0.810002664235728
Fei-0,Cd2,F4,fruit,79.5311813404243,54.2245445395677,72.999999999145,1.46670077205333,0.146752364066483
Ler-0,Cd2,F4,fruit,-34.8531014205507,61.592708168279,72.9999999989967,-0.565864084516753,0.573221531400432
Tol-0,Cd2,F4,fruit,24.7712001707413,56.0530901304087,72.9999999992888,0.441923899522945,0.659850702667572
TRE-1,Cd2,F4,fruit,-106.504762047602,57.4320457532922,72.9999999989147,-1.85444834239597,0.0677140039125744
Tri-0,Cd2,F4,fruit,-72.2240529460832,53.6684883329795,72.999999999038,-1.34574412638527,0.182549919568522
